Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
232,4.93,4.03,3.08,0.047399998,14.6,0.0,73.3,2.26,897.0,3.3,231.0,4.0,24.0,4.93
233,4.25,3.69,3.25,0.0458,11.5,0.0,98.1,2.3,886.0,17.9,232.0,4.0,25.0,4.25
234,3.56,3.72,3.53,0.0353,15.5,0.0,71.4,2.21,860.0,16.1,233.0,4.0,26.0,3.56
235,4.45,3.52,3.7,0.033099998,3.0,0.0,96.2,3.05,848.0,14.3,234.0,4.0,27.0,4.45
236,3.01,4.59,4.82,0.0479,17.6,0.0,91.9,2.47,970.0,5.9,235.0,4.0,28.0,3.01
237,4.81,3.2,4.62,0.045100003,7.5,0.0,85.6,2.01,830.0,10.0,236.0,4.0,29.0,4.81
238,3.15,3.08,3.61,0.0466,10.3,0.0,75.7,3.04,993.0,10.8,237.0,4.0,30.0,3.15
239,3.26,4.79,4.1,0.0332,3.1,0.0,73.0,3.36,952.0,15.2,238.0,4.0,31.0,3.26
240,3.08,4.37,3.36,0.030199999,5.8,0.0,78.7,2.51,879.0,5.3,239.0,4.0,32.0,3.08
241,4.96,4.23,4.62,0.0423,7.6,0.0,97.4,2.38,1009.0,5.9,240.0,4.0,33.0,4.96
242,3.31,3.57,4.71,0.0479,17.4,0.0,97.4,2.05,922.0,10.7,241.0,4.0,34.0,3.31
243,4.47,3.13,4.84,0.0357,14.0,0.0,93.6,2.06,816.0,8.7,242.0,4.0,35.0,4.47
244,4.33,3.75,4.1,0.0462,9.6,0.0,73.6,2.0,813.0,8.6,243.0,4.0,36.0,4.33
245,4.37,3.96,3.55,0.0324,9.6,0.0,90.7,3.08,1073.0,8.8,244.0,4.0,37.0,4.37
246,4.71,4.76,4.14,0.0414,11.9,0.0,96.1,2.33,957.0,16.5,245.0,4.0,38.0,4.71
247,3.6,4.27,4.43,0.0342,3.5,0.0,83.8,2.09,994.0,5.1,246.0,4.0,39.0,3.6
248,3.09,3.9,3.83,0.044499997,6.8,0.0,88.0,2.11,1012.0,16.4,247.0,4.0,40.0,3.09
249,3.4,4.5,4.18,0.0475,17.8,0.0,86.4,3.38,981.0,15.4,248.0,4.0,41.0,3.4
250,3.2,4.82,3.05,0.0434,15.0,0.0,94.2,2.37,1088.0,17.6,249.0,4.0,42.0,3.2
251,4.75,4.62,4.42,0.037,16.8,0.0,72.0,3.03,850.0,12.2,250.0,4.0,43.0,4.75
252,4.34,3.67,3.74,0.048,7.0,0.0,83.5,3.15,1077.0,12.6,251.0,4.0,44.0,4.34
253,3.72,4.55,3.38,0.0475,10.0,0.0,88.1,2.06,1043.0,10.5,252.0,4.0,45.0,3.72
254,4.37,4.95,4.83,0.0395,5.6,0.0,79.7,2.36,1005.0,16.3,253.0,4.0,46.0,4.37
255,4.99,4.05,4.51,0.0477,3.6,0.0,92.7,2.82,851.0,12.0,254.0,4.0,47.0,4.99
256,3.31,4.25,3.06,0.0479,5.0,0.0,99.6,3.45,1061.0,5.4,255.0,4.0,48.0,3.31
257,3.73,3.8,4.03,0.0383,16.4,0.0,92.2,2.07,853.0,11.2,256.0,4.0,49.0,3.73
258,3.37,3.29,3.87,0.048600003,13.1,0.0,96.3,2.57,941.0,7.4,257.0,4.0,50.0,3.37
259,4.54,4.06,3.19,0.0417,16.3,0.0,83.0,3.22,1030.0,16.9,258.0,4.0,51.0,4.54
260,4.44,3.68,3.83,0.032899998,9.5,0.0,89.2,3.13,1039.0,3.5,259.0,5.0,0.0,4.44
261,4.97,3.79,4.68,0.0463,3.0,0.0,84.0,2.87,1087.0,12.9,260.0,5.0,1.0,4.97
262,3.05,4.2,3.44,0.047199998,15.6,0.0,70.1,2.97,888.0,6.0,261.0,5.0,2.0,3.05
263,3.29,4.52,4.32,0.0458,3.7,0.0,76.9,2.69,888.0,6.1,262.0,5.0,3.0,3.29
264,3.45,4.48,3.85,0.040799998,9.3,0.0,81.6,3.12,809.0,4.7,263.0,5.0,4.0,3.45
265,4.35,3.7,4.63,0.0479,3.8,0.0,81.4,2.55,1054.0,11.9,264.0,5.0,5.0,4.35
266,4.48,4.44,4.77,0.0437,12.1,0.0,74.5,2.09,923.0,7.2,265.0,5.0,6.0,4.48
267,4.82,4.56,4.75,0.0433,9.0,0.0,87.7,2.98,1004.0,7.2,266.0,5.0,7.0,4.82
268,4.53,4.28,4.28,0.0373,6.2,0.0,97.0,2.2,853.0,15.1,267.0,5.0,8.0,4.53
269,3.21,4.84,4.34,0.0347,5.8,0.0,70.5,2.0,1055.0,16.8,268.0,5.0,9.0,3.21
270,4.74,4.23,3.61,0.0372,5.4,0.0,80.8,3.35,1058.0,16.5,269.0,5.0,10.0,4.74
271,4.98,4.47,3.95,0.0467,6.3,0.0,75.6,2.39,1044.0,15.6,270.0,5.0,11.0,4.98
272,4.46,4.62,4.57,0.0442,12.6,0.0,73.6,2.93,837.0,13.3,271.0,5.0,12.0,4.46
273,4.88,3.04,3.55,0.0387,11.3,0.0,78.1,2.81,894.0,4.7,272.0,5.0,13.0,4.88
274,4.38,3.51,3.87,0.049000002,11.0,0.0,79.3,2.65,856.0,6.2,273.0,5.0,14.0,4.38
275,3.14,3.17,4.25,0.033800002,15.6,0.0,92.9,2.76,907.0,7.5,274.0,5.0,15.0,3.14
276,3.79,4.51,3.41,0.045900002,16.1,0.0,92.5,3.07,907.0,9.5,275.0,5.0,16.0,3.79
277,3.64,4.63,3.29,0.0401,10.2,0.0,79.4,2.25,1093.0,7.0,276.0,5.0,17.0,3.64
278,3.8,4.59,3.74,0.034,5.6,0.0,92.9,2.53,1032.0,16.9,277.0,5.0,18.0,3.8
279,3.86,3.66,3.62,0.047399998,12.8,0.0,71.8,2.54,868.0,5.1,278.0,5.0,19.0,3.86
280,3.41,3.09,4.58,0.0435,14.5,0.0,91.5,2.77,927.0,4.1,279.0,5.0,20.0,3.41
281,3.19,4.94,3.03,0.0354,11.1,0.0,83.2,2.61,972.0,14.6,280.0,5.0,21.0,3.19
282,4.13,3.11,4.44,0.040799998,3.9,0.0,78.3,2.54,874.0,3.5,281.0,5.0,22.0,4.13
283,3.15,3.29,4.13,0.044299997,11.0,0.0,89.2,2.72,1072.0,13.9,282.0,5.0,23.0,3.15
284,4.11,3.09,4.83,0.0348,16.5,0.0,78.4,2.05,949.0,13.7,283.0,5.0,24.0,4.11
285,3.63,4.33,4.66,0.048499998,3.0,0.0,98.0,2.1,989.0,16.5,284.0,5.0,25.0,3.63
286,3.63,3.93,4.03,0.0498,4.3,0.0,77.4,2.42,1091.0,14.1,285.0,5.0,26.0,3.63
287,4.97,3.29,4.12,0.0469,4.0,0.0,97.7,3.41,989.0,11.1,286.0,5.0,27.0,4.97
288,3.96,3.5,3.04,0.0423,11.8,0.0,91.1,2.15,1013.0,5.2,287.0,5.0,28.0,3.96
289,4.77,4.72,3.12,0.048,15.6,0.0,71.6,2.2,1065.0,13.0,288.0,5.0,29.0,4.77
290,4.19,4.43,4.63,0.0481,3.8,0.0,71.8,2.91,1075.0,6.2,289.0,5.0,30.0,4.19
291,3.61,3.95,3.17,0.032899998,15.7,0.0,95.2,2.67,851.0,17.1,290.0,5.0,31.0,3.61
292,4.92,3.01,3.39,0.0311,11.4,0.0,96.0,2.36,1056.0,5.0,291.0,5.0,32.0,4.92
293,4.85,4.2,4.57,0.0345,7.7,0.0,97.0,2.63,908.0,10.9,292.0,5.0,33.0,4.85
294,4.67,3.19,4.69,0.0437,10.9,0.0,90.2,2.99,983.0,17.9,293.0,5.0,34.0,4.67
295,3.15,3.37,4.15,0.0429,5.4,0.0,91.8,2.18,805.0,9.5,294.0,5.0,35.0,3.15
296,4.6,4.78,3.79,0.0471,15.4,0.0,87.2,3.16,896.0,12.5,295.0,5.0,36.0,4.6
297,4.54,4.15,3.08,0.0321,13.8,0.0,87.7,2.3,958.0,7.5,296.0,5.0,37.0,4.54
298,3.1,4.6,3.82,0.040999997,16.2,0.0,89.5,3.02,1011.0,9.0,297.0,5.0,38.0,3.1
299,3.2,3.84,3.06,0.0305,8.8,0.0,96.0,3.01,1035.0,5.7,298.0,5.0,39.0,3.2
300,4.44,3.16,3.24,0.0381,9.1,0.0,84.9,2.74,993.0,6.5,299.0,5.0,40.0,4.44
301,3.22,3.13,3.95,0.035099998,6.3,0.0,80.3,2.88,1007.0,7.8,300.0,5.0,41.0,3.22
302,3.89,3.01,3.99,0.031,10.4,0.0,80.0,2.57,856.0,17.5,301.0,5.0,42.0,3.89
303,4.81,3.93,4.2,0.0468,4.5,0.0,89.1,2.28,947.0,10.6,302.0,5.0,43.0,4.81
304,3.87,4.95,4.19,0.039300002,13.6,0.0,95.3,2.74,1064.0,13.5,303.0,5.0,44.0,3.87
305,3.3,3.09,4.87,0.0332,5.4,0.0,77.8,3.31,1049.0,16.4,304.0,5.0,45.0,3.3
306,4.88,4.64,4.38,0.0388,8.7,0.0,85.3,2.7,1011.0,9.2,305.0,5.0,46.0,4.88
307,4.77,3.92,4.77,0.032899998,12.0,0.0,71.6,2.58,875.0,9.0,306.0,5.0,47.0,4.77
308,3.39,4.4,4.64,0.0477,6.6,0.0,82.7,2.51,1021.0,8.5,307.0,5.0,48.0,3.39
309,4.75,4.59,4.39,0.0349,17.9,0.0,98.4,2.11,1055.0,5.2,308.0,5.0,49.0,4.75
310,4.42,3.22,3.21,0.036,6.4,0.0,99.0,2.24,866.0,7.7,309.0,5.0,50.0,4.42
311,4.65,3.48,4.74,0.0432,6.8,0.0,81.7,3.43,801.0,9.5,310.0,5.0,51.0,4.65
312,4.19,4.1,3.37,0.049200002,6.6,0.0,70.2,3.08,1010.0,12.8,311.0,6.0,0.0,4.19
313,4.19,3.37,3.32,0.0394,12.3,0.0,75.0,2.58,1033.0,9.0,312.0,6.0,1.0,4.19
314,3.07,4.53,4.74,0.0364,8.7,0.0,90.5,2.11,958.0,13.2,313.0,6.0,2.0,3.07
315,4.14,3.87,4.95,0.0348,4.7,0.0,86.9,3.14,839.0,9.3,314.0,6.0,3.0,4.14
316,3.7,3.83,4.56,0.0468,10.6,0.0,76.0,2.17,1053.0,3.0,315.0,6.0,4.0,3.7
317,4.71,3.96,3.17,0.044099998,13.8,0.0,83.7,3.22,999.0,6.5,316.0,6.0,5.0,4.71
318,4.07,4.2,3.92,0.0493,8.2,0.0,87.1,2.38,1073.0,16.9,317.0,6.0,6.0,4.07
319,4.98,3.17,4.5,0.048800003,17.6,0.0,72.8,2.63,803.0,7.3,318.0,6.0,7.0,4.98
320,4.66,3.43,3.38,0.0304,14.7,0.0,78.8,2.65,911.0,3.7,319.0,6.0,8.0,4.66
321,4.03,4.2,3.27,0.0364,13.1,0.0,94.6,2.22,1031.0,8.5,320.0,6.0,9.0,4.03
322,4.88,4.5,3.85,0.0402,10.3,0.0,94.2,2.29,1016.0,17.5,321.0,6.0,10.0,4.88
323,4.88,4.86,4.28,0.0417,10.2,0.0,81.5,2.47,1052.0,10.3,322.0,6.0,11.0,4.88
324,3.79,3.84,3.42,0.039,17.7,0.0,89.6,3.26,861.0,10.8,323.0,6.0,12.0,3.79
325,3.52,4.25,3.38,0.0372,6.7,0.0,74.3,3.11,844.0,3.7,324.0,6.0,13.0,3.52
326,4.82,4.77,4.44,0.0328,14.3,0.0,72.7,2.65,1061.0,11.5,325.0,6.0,14.0,4.82
327,4.23,4.64,4.91,0.0358,8.9,0.0,93.9,2.01,1023.0,7.3,326.0,6.0,15.0,4.23
328,4.33,3.08,4.41,0.0421,7.9,0.0,82.7,2.98,852.0,4.9,327.0,6.0,16.0,4.33
329,3.13,4.07,4.54,0.0498,14.9,0.0,98.1,3.3,876.0,4.5,328.0,6.0,17.0,3.13
330,3.75,4.88,4.86,0.0364,7.7,0.0,74.7,3.3,927.0,8.6,329.0,6.0,18.0,3.75
331,4.31,3.79,4.57,0.0446,5.7,0.0,72.7,2.88,1002.0,17.0,330.0,6.0,19.0,4.31
332,4.02,3.65,4.69,0.0311,13.8,0.0,94.1,3.38,1042.0,8.2,331.0,6.0,20.0,4.02
333,3.36,3.02,4.64,0.047,3.1,0.0,87.3,2.43,1080.0,16.7,332.0,6.0,21.0,3.36
334,3.05,4.87,3.14,0.0301,14.5,0.0,90.8,3.4,855.0,7.9,333.0,6.0,22.0,3.05
335,3.43,3.82,3.82,0.0403,11.9,0.0,75.7,3.09,890.0,6.4,334.0,6.0,23.0,3.43
336,3.27,4.84,4.24,0.0356,9.4,0.0,80.4,2.61,932.0,13.7,335.0,6.0,24.0,3.27
337,4.87,3.35,4.32,0.0436,3.7,0.0,90.8,2.98,1004.0,10.5,336.0,6.0,25.0,4.87
338,3.33,3.23,3.3,0.0344,5.0,0.0,85.4,3.14,928.0,16.2,337.0,6.0,26.0,3.33
339,4.64,3.55,4.26,0.0379,14.0,0.0,88.5,2.04,979.0,5.0,338.0,6.0,27.0,4.64
340,4.49,4.67,3.02,0.040999997,13.4,0.0,90.1,2.4,1024.0,4.3,339.0,6.0,28.0,4.49
341,4.27,4.01,3.0,0.0482,7.4,0.0,86.4,2.1,928.0,11.5,340.0,6.0,29.0,4.27
342,4.68,3.78,4.27,0.0369,15.4,0.0,72.3,3.19,1055.0,10.1,341.0,6.0,30.0,4.68
343,4.89,3.12,3.42,0.0383,8.2,0.0,75.7,2.87,820.0,12.1,342.0,6.0,31.0,4.89
344,3.88,4.07,3.33,0.0332,16.1,0.0,76.7,2.52,887.0,8.3,343.0,6.0,32.0,3.88
345,4.85,4.7,3.19,0.0323,9.5,0.0,82.7,3.32,850.0,10.4,344.0,6.0,33.0,4.85
346,3.0,4.34,4.91,0.045700002,14.9,0.0,91.8,3.17,1093.0,7.5,345.0,6.0,34.0,3.0
347,4.69,4.18,3.3,0.0398,12.9,0.0,91.2,2.43,1079.0,3.7,346.0,6.0,35.0,4.69
348,3.26,3.72,3.52,0.0417,7.3,0.0,76.8,3.4,1008.0,9.1,347.0,6.0,36.0,3.26
349,3.68,4.63,3.01,0.0422,16.7,0.0,93.1,2.91,1007.0,13.8,348.0,6.0,37.0,3.68
350,4.63,4.83,4.1,0.038399998,10.3,0.0,94.6,3.28,1094.0,11.7,349.0,6.0,38.0,4.63
351,4.62,3.84,4.48,0.0435,16.0,0.0,96.9,2.82,807.0,7.8,350.0,6.0,39.0,4.62
352,4.34,3.15,3.68,0.049099997,17.9,0.0,82.6,3.44,950.0,15.1,351.0,6.0,40.0,4.34
353,3.1,3.73,4.92,0.0311,15.8,0.0,80.1,3.19,896.0,3.0,352.0,6.0,41.0,3.1
354,3.69,3.51,3.14,0.0364,6.4,0.0,77.9,3.12,1039.0,14.1,353.0,6.0,42.0,3.69
355,3.41,4.99,4.97,0.0395,3.6,0.0,99.1,2.44,927.0,7.1,354.0,6.0,43.0,3.41
356,3.53,4.18,4.23,0.030299999,6.0,0.0,83.8,3.11,982.0,8.8,355.0,6.0,44.0,3.53
357,3.99,3.93,3.49,0.044299997,14.8,0.0,73.7,3.23,1080.0,7.6,356.0,6.0,45.0,3.99
358,4.76,4.3,4.35,0.0428,17.8,0.0,97.5,3.25,981.0,7.7,357.0,6.0,46.0,4.76
359,4.37,3.14,4.95,0.033,8.7,0.0,76.1,2.62,1047.0,13.6,358.0,6.0,47.0,4.37
360,3.15,3.5,4.42,0.0375,15.3,0.0,94.3,3.25,866.0,9.5,359.0,6.0,48.0,3.15
361,4.73,4.57,4.56,0.0323,8.3,0.0,82.9,2.62,980.0,13.6,360.0,6.0,49.0,4.73
362,4.38,3.11,3.66,0.0394,8.9,0.0,77.6,2.02,962.0,11.2,361.0,6.0,50.0,4.38
363,3.44,4.35,4.65,0.0358,3.3,0.0,90.9,3.46,996.0,8.3,362.0,6.0,51.0,3.44
364,4.5,4.75,3.27,0.0463,3.2,0.0,84.6,2.54,955.0,4.1,363.0,7.0,0.0,4.5
365,3.77,3.51,3.9,0.0383,10.0,0.0,88.7,2.34,1016.0,17.9,364.0,7.0,1.0,3.77
366,3.36,3.62,3.6,0.0369,14.4,0.0,84.2,3.4,811.0,10.8,365.0,7.0,2.0,3.36
367,3.5,3.19,3.98,0.0343,4.8,0.0,95.7,3.16,1099.0,10.6,366.0,7.0,3.0,3.5
368,4.2,3.81,3.49,0.041100003,17.7,0.0,94.6,3.01,1088.0,17.4,367.0,7.0,4.0,4.2
369,3.56,3.36,3.62,0.0339,11.9,0.0,89.6,2.26,978.0,10.9,368.0,7.0,5.0,3.56
370,3.06,3.91,4.56,0.0398,7.6,0.0,86.6,3.37,900.0,5.0,369.0,7.0,6.0,3.06
371,4.84,3.58,4.27,0.0494,11.6,0.0,80.1,3.33,1090.0,12.7,370.0,7.0,7.0,4.84
372,4.68,4.0,3.64,0.044,11.8,0.0,83.5,2.89,827.0,4.0,371.0,7.0,8.0,4.68
373,3.23,4.56,4.14,0.0312,14.9,0.0,82.3,2.33,931.0,8.2,372.0,7.0,9.0,3.23
374,3.35,3.71,3.24,0.037,4.6,0.0,98.1,3.12,935.0,7.3,373.0,7.0,10.0,3.35
375,4.99,4.03,4.26,0.0388,7.1,0.0,72.6,3.28,833.0,6.9,374.0,7.0,11.0,4.99
376,4.23,4.98,3.52,0.0368,4.1,0.0,98.1,2.69,1015.0,6.9,375.0,7.0,12.0,4.23
377,3.2,3.13,3.42,0.0326,8.0,0.0,78.3,2.01,893.0,8.6,376.0,7.0,13.0,3.2
378,4.64,4.02,4.06,0.039,14.9,0.0,70.6,3.32,992.0,8.2,377.0,7.0,14.0,4.64
379,3.32,4.94,4.69,0.0343,7.7,0.0,97.5,3.34,892.0,5.7,378.0,7.0,15.0,3.32
380,4.66,3.94,3.84,0.0458,10.1,0.0,76.4,2.95,893.0,4.6,379.0,7.0,16.0,4.66
381,4.54,4.29,4.45,0.044699997,10.2,0.0,74.2,2.7,1092.0,6.0,380.0,7.0,17.0,4.54
382,4.4,4.06,3.0,0.0343,6.1,0.0,79.7,2.96,1046.0,4.4,381.0,7.0,18.0,4.4
383,3.92,3.11,3.68,0.0375,6.7,0.0,71.7,2.75,1002.0,7.8,382.0,7.0,19.0,3.92
384,4.86,3.92,4.04,0.046,13.9,0.0,83.7,2.32,866.0,4.5,383.0,7.0,20.0,4.86
385,3.63,3.68,4.64,0.0378,15.5,0.0,98.5,2.45,981.0,8.4,384.0,7.0,21.0,3.63
386,4.4,4.23,4.08,0.045,13.9,0.0,92.6,2.65,1086.0,15.0,385.0,7.0,22.0,4.4
387,4.17,4.57,3.3,0.0421,8.1,0.0,87.9,2.47,818.0,10.1,386.0,7.0,23.0,4.17
388,4.52,3.56,4.49,0.0376,8.4,0.0,72.2,2.28,999.0,7.8,387.0,7.0,24.0,4.52
389,3.57,3.59,3.1,0.0376,8.0,0.0,93.3,2.87,814.0,9.6,388.0,7.0,25.0,3.57
390,3.42,4.86,4.14,0.048600003,15.9,0.0,77.2,3.2,855.0,6.3,389.0,7.0,26.0,3.42
391,3.59,4.85,4.99,0.0419,15.1,0.0,78.7,2.37,831.0,9.9,390.0,7.0,27.0,3.59
392,3.41,3.98,4.48,0.0337,10.6,0.0,85.3,2.03,996.0,10.1,391.0,7.0,28.0,3.41
393,4.27,4.47,4.98,0.0431,7.0,0.0,79.4,2.78,963.0,17.0,392.0,7.0,29.0,4.27
394,4.29,4.07,4.83,0.043899998,5.4,0.0,82.3,2.3,917.0,6.3,393.0,7.0,30.0,4.29
395,3.71,4.55,3.36,0.0379,12.6,0.0,78.9,2.96,1031.0,11.4,394.0,7.0,31.0,3.71
396,4.85,3.87,4.45,0.0349,8.0,0.0,87.4,3.26,984.0,16.6,395.0,7.0,32.0,4.85
397,4.27,4.5,3.42,0.048499998,15.1,0.0,81.3,2.08,912.0,12.9,396.0,7.0,33.0,4.27
398,4.96,4.59,3.73,0.0398,16.5,0.0,76.8,2.54,1060.0,17.8,397.0,7.0,34.0,4.96
399,4.33,3.29,4.9,0.0394,14.6,0.0,96.7,2.19,804.0,16.1,398.0,7.0,35.0,4.33
400,4.99,4.57,4.45,0.0323,3.5,0.0,96.9,2.61,958.0,15.5,399.0,7.0,36.0,4.99
401,3.85,4.68,4.92,0.0467,15.4,0.0,87.6,2.2,1075.0,17.4,400.0,7.0,37.0,3.85
402,4.25,3.38,4.43,0.0403,14.2,0.0,89.0,2.36,813.0,14.1,401.0,7.0,38.0,4.25
403,3.96,3.27,4.65,0.0403,4.9,0.0,97.2,2.96,863.0,17.3,402.0,7.0,39.0,3.96
404,4.29,4.38,4.97,0.0465,9.6,0.0,80.0,3.21,949.0,12.3,403.0,7.0,40.0,4.29
405,4.77,4.48,4.8,0.046,16.8,0.0,74.7,2.29,948.0,7.2,404.0,7.0,41.0,4.77
406,4.88,4.42,4.45,0.0404,10.9,0.0,91.7,2.11,876.0,14.9,405.0,7.0,42.0,4.88
407,4.15,4.4,4.69,0.0327,3.1,0.0,86.5,3.25,953.0,13.6,406.0,7.0,43.0,4.15
408,4.06,4.93,3.72,0.0315,7.9,0.0,78.5,2.6,893.0,3.5,407.0,7.0,44.0,4.06
409,4.49,3.22,4.2,0.0354,5.2,0.0,75.3,3.46,937.0,7.6,408.0,7.0,45.0,4.49
410,4.52,3.16,3.57,0.0376,7.9,0.0,79.6,3.09,1028.0,12.3,409.0,7.0,46.0,4.52
411,3.35,4.15,4.19,0.0321,7.3,0.0,73.6,2.53,1063.0,13.2,410.0,7.0,47.0,3.35
412,3.23,4.8,3.09,0.0437,5.3,0.0,91.5,3.44,876.0,11.5,411.0,7.0,48.0,3.23
413,3.02,3.98,3.43,0.0462,16.5,0.0,94.1,3.42,957.0,16.4,412.0,7.0,49.0,3.02
414,3.83,3.94,4.86,0.0452,7.3,0.0,82.3,2.92,979.0,15.7,413.0,7.0,50.0,3.83
415,4.68,4.98,4.5,0.0352,3.4,0.0,85.4,2.09,867.0,6.2,414.0,7.0,51.0,4.68
416,4.41,4.44,4.94,0.0387,5.4,0.0,80.1,3.08,890.0,11.1,415.0,8.0,0.0,4.41
417,3.81,3.72,4.82,0.033299997,8.6,0.0,78.2,2.37,1096.0,16.6,416.0,8.0,1.0,3.81
418,4.11,4.33,4.46,0.0345,10.0,0.0,81.5,2.3,970.0,17.7,417.0,8.0,2.0,4.11
419,3.33,4.01,4.77,0.048299998,11.5,0.0,91.2,2.76,914.0,7.5,418.0,8.0,3.0,3.33
420,4.47,4.84,4.81,0.0432,7.1,0.0,87.0,2.66,1069.0,11.1,419.0,8.0,4.0,4.47
421,3.15,3.61,3.61,0.0332,10.6,0.0,84.7,2.51,923.0,12.0,420.0,8.0,5.0,3.15
422,4.77,3.35,3.55,0.0323,10.6,0.0,86.4,3.12,959.0,3.9,421.0,8.0,6.0,4.77
423,3.46,3.67,4.21,0.0383,3.1,0.0,76.5,2.73,939.0,5.3,422.0,8.0,7.0,3.46
424,3.17,3.61,4.93,0.045500003,14.4,0.0,78.6,2.93,899.0,17.4,423.0,8.0,8.0,3.17
425,3.01,4.8,3.58,0.0304,17.1,0.0,97.3,3.16,1007.0,17.4,424.0,8.0,9.0,3.01
426,4.92,3.9,4.2,0.0454,15.9,0.0,86.3,3.31,998.0,7.0,425.0,8.0,10.0,4.92
427,4.82,4.79,4.65,0.0395,9.5,0.0,76.0,2.31,955.0,3.0,426.0,8.0,11.0,4.82
428,3.57,4.86,4.82,0.0345,4.4,0.0,98.9,3.38,825.0,7.3,427.0,8.0,12.0,3.57
429,4.96,4.66,4.66,0.049000002,9.1,0.0,88.1,2.92,1012.0,16.9,428.0,8.0,13.0,4.96
430,4.36,4.92,4.23,0.0481,8.2,0.0,83.5,2.09,919.0,8.5,429.0,8.0,14.0,4.36
431,3.63,3.92,4.38,0.044899996,16.3,0.0,91.8,3.27,805.0,8.8,430.0,8.0,15.0,3.63
432,3.28,4.09,4.44,0.0317,6.6,0.0,73.1,2.86,996.0,11.6,431.0,8.0,16.0,3.28
433,3.14,3.04,3.68,0.0356,11.4,0.0,73.9,3.09,1090.0,14.7,432.0,8.0,17.0,3.14
434,3.1,3.59,4.88,0.0448,16.3,0.0,86.5,2.25,912.0,6.2,433.0,8.0,18.0,3.1
435,3.1,4.07,4.75,0.032,3.8,0.0,80.6,2.34,950.0,5.1,434.0,8.0,19.0,3.1
436,3.61,3.07,4.9,0.040999997,8.0,0.0,99.9,3.07,1057.0,11.6,435.0,8.0,20.0,3.61
437,4.15,4.15,4.72,0.0347,12.3,0.0,83.8,2.28,1093.0,13.1,436.0,8.0,21.0,4.15
438,3.14,3.85,3.19,0.038,17.8,0.0,99.5,2.89,1026.0,3.6,437.0,8.0,22.0,3.14
439,4.65,3.76,4.51,0.0341,5.3,0.0,78.9,2.09,945.0,4.5,438.0,8.0,23.0,4.65
440,3.83,4.4,4.33,0.0353,11.6,0.0,74.6,3.44,1003.0,8.2,439.0,8.0,24.0,3.83
441,4.87,4.68,4.62,0.0404,7.6,0.0,76.8,3.12,1082.0,4.2,440.0,8.0,25.0,4.87
442,3.16,4.09,3.61,0.0478,9.1,0.0,70.9,2.14,1045.0,11.1,441.0,8.0,26.0,3.16
443,4.6,4.99,4.97,0.0442,13.6,0.0,71.1,3.12,1056.0,15.3,442.0,8.0,27.0,4.6
444,4.87,4.8,3.57,0.0478,12.0,0.0,70.7,2.44,1084.0,13.9,443.0,8.0,28.0,4.87
445,4.36,3.07,4.26,0.0337,11.6,0.0,86.6,3.12,821.0,3.6,444.0,8.0,29.0,4.36
446,3.0,3.36,3.16,0.041500002,7.6,0.0,83.0,2.02,1067.0,7.9,445.0,8.0,30.0,3.0
447,3.36,4.24,4.1,0.048699997,13.4,0.0,71.2,2.27,980.0,16.5,446.0,8.0,31.0,3.36
448,4.77,4.57,3.94,0.031600002,4.5,0.0,83.1,3.23,973.0,15.1,447.0,8.0,32.0,4.77
449,4.07,3.09,3.75,0.035,7.2,0.0,87.6,3.12,1025.0,3.6,448.0,8.0,33.0,4.07
450,3.0,4.36,3.03,0.041500002,11.1,0.0,88.8,3.13,829.0,5.5,449.0,8.0,34.0,3.0
451,4.09,4.16,3.77,0.0375,15.4,0.0,90.8,2.47,896.0,3.7,450.0,8.0,35.0,4.09
452,3.57,4.15,4.72,0.0354,10.5,0.0,79.2,3.19,1044.0,9.7,451.0,8.0,36.0,3.57
453,3.7,4.36,3.13,0.0342,17.1,0.0,94.8,2.87,1096.0,5.8,452.0,8.0,37.0,3.7
454,3.19,3.08,4.11,0.0476,16.2,0.0,98.1,2.53,1062.0,4.7,453.0,8.0,38.0,3.19
455,4.51,3.2,4.49,0.036199998,5.4,0.0,96.8,2.23,820.0,7.1,454.0,8.0,39.0,4.51
456,3.69,3.73,4.83,0.0427,9.8,0.0,77.1,3.15,829.0,16.8,455.0,8.0,40.0,3.69
457,4.57,3.39,3.59,0.036,15.9,0.0,83.0,2.11,824.0,5.4,456.0,8.0,41.0,4.57
458,3.65,3.32,4.47,0.0462,12.1,0.0,78.6,3.27,901.0,5.9,457.0,8.0,42.0,3.65
459,3.31,3.23,4.18,0.0335,14.0,0.0,70.0,2.41,887.0,5.4,458.0,8.0,43.0,3.31
460,3.64,4.76,4.05,0.0436,11.1,0.0,75.7,2.69,992.0,4.6,459.0,8.0,44.0,3.64
461,3.77,3.04,4.85,0.040700004,3.5,0.0,92.6,2.92,920.0,4.2,460.0,8.0,45.0,3.77
462,3.94,4.81,3.69,0.033299997,15.1,0.0,87.1,2.06,918.0,11.1,461.0,8.0,46.0,3.94
463,3.19,4.41,3.79,0.040900003,11.5,0.0,86.2,2.36,900.0,10.9,462.0,8.0,47.0,3.19
464,3.19,3.94,3.86,0.045900002,10.2,0.0,88.0,3.32,856.0,4.3,463.0,8.0,48.0,3.19
465,3.5,4.99,3.65,0.0497,11.9,0.0,83.0,2.33,928.0,16.3,464.0,8.0,49.0,3.5
